DateTime,Title_Text
2023-04-07,움츠렸다 다시 뛰는 하이브…주가 전망은?
2023-04-09,끝나지 않은 SM 인수전 '불똥'...하이브 '맑음' 카카오 '흐림' SM 인수전 진짜 승자는 하이브? 주가 한달새 18%↑
2023-04-10,"“하이브·JYP·에스엠·YG만 있냐” … 큐브엔터 질주 [윤현주의 主食이 주식] 카카오 VS 하이브, SM 인수전 이후 엇갈린 주가 [엔터Biz-D] '진격의 하이브', 5거래일 연속 상승 마감"
2023-04-12,"SM 인수포기 하이브, 한달새 28% 껑충"
2023-04-13,"[특징주] 하이브, 미국 걸그룹 데뷔 프로젝트 기대에 연일 강세 이달에만 30% 폭등…'하이브, 드디어 올게 온다' [특징주]하이브, 美걸그룹 데뷔 기대에 연일 강세 [ET라씨로] 하이브, 美 걸그룹 데뷔 프로젝트 기대...장초반 강세 엔터업계 수익률보니…단기는 BTS 지민의 ‘하이브’·중기는 블핑의 ‘와이지’·장기는 트와이스의 ‘JYP’ [투자360] [단독] ‘하이브 대박’ 스틱인베, 뮤직카우 1년만에 추가 투자 하이브, BTS 지민 인기에 美 걸그룹 기대감까지…8일 연속 상승[특징주] 美 걸그룹 데뷔 기대감에…하이브, 장 초반 3%대 강세 “BTS 없이도 가파른 성장”...하이브, 미 걸그룹 프로젝트 기대에 8일 연속 상승[오늘, 이 종목] [특징주] 하이브, 미국 걸그룹 데뷔 프로젝트 기대에 연일 강세(종합)"
2023-04-14,"KB증권, 하이브 목표가 상향…""공연매출 증가·SM 협업 기대"" 하이브부터 SM, JYP, YG까지 뛰었다…엔터주 일제히 강세"
2023-04-16,"""하이브·JYP 걸그룹 온다""…'러브콜' 쏟아지는 엔터주"
2023-04-17,"하이브, 멀티 레이블 구축으로 규칙적인 신보 발매…목표가↑-NH “하이브, 2분기 최대 실적 전망…목표가↑” 현대차證 “BTS 슈가 월드 투어로 하이브 분기 최대 영업익 예상” KB증권 ""하이브, 2분기도 모멘텀 풍부…목표주가 상향"" 하이브, 1Q BTS 공백에도 사상 최고 실적…목표가↑-한화 ""하이브, BTS 완전체 공백 안 느껴져…목표가↑""-한화 하이브, 뉴진스·지민 신보 판매량↑…목표가 25만→31만원-NH투자 하이브에 무슨 일이…열흘만에 '상전벽해' SM 아티스트, 하이브 팬 플랫폼 '위버스' 입점한다 NH證 ""하이브, 뉴진스 등 흥행 성공에 SM 위버스 입점…목표주가 상향"" [특징주] 하이브 10거래일 연속 올라…JYP는 52주 신고가 경신 카카오·하이브·SM 플랫폼 협력…SM 아티스트 위버스 간다 하이브 10거래일 연속 상승-JYP 52주 신고가 경신…엔터주에 무슨 일이? [투자360] [특징주] 하이브, 호실적 전망에 10거래일 연속 상승 레드벨벳·소녀시대 굿즈 하이브 위버스 입점하나…카카오·하이브 맞손 SM 아티스트, 위버스 합류…카카오-하이브 플랫폼 첫 협력 [특징주] 디어유 7%대 하락…SM 아티스트 하이브 ‘위버스’ 입점 영향 SM 아티스트, 9월까지 위버스 합류… 카카오·하이브 협력 시작 하이브 운영 팬플랫폼에 SM아티스트 합류…성장동력확보 ‘착착’, 주가는 더 ‘쭉쭉’? [투자360] 카카오·하이브 협력 본격화…""하이브 플랫폼에 SM커뮤니티 개설"" SM의 간판 NCT·에스파가 하이브 팬플랫폼으로…시동 건 K팝 플랫폼 협업 카카오·하이브 협력 본격화…SM 위버스에 커뮤니티 오픈 “하이브, BTS 완전체 공백 안 느껴져”...한화證 목표가↑ [오늘, 이 종목] 분쟁 종결, 시너지 시작…카카오에 안긴 SM엔터, 하이브 ‘위버스’ 진출 [특징주] JYP 신고가 경신해 시총 3조 돌파…하이브 열흘 연속 상승(종합) ""BTS 완전체 활동 공백에도…"" 하이브 목표가 줄상향 이유 52주 신고가 쓴 JYP·10거래일 연속 오르는 하이브… 불붙은 ‘엔터주’ [마켓뷰] 개인이 끌어올린 코스피·코스닥…JYP엔터·하이브 등 엔터株 강세 [클릭! 이 종목] JYP 52주 신고가… 하이브, 10거래일째 상승"
2023-04-18,52주 신고가 JYP·10거래일째 상승세 하이브… 잘나가는 엔터주 K-엔터주의 질주…SM·YG·JYP·하이브 장 초반 동반 강세
2023-04-19,"""황당한 꿈 이뤄졌다"" 시총 3조 돌파 JYP, 하이브·SM 반등…엔터주 날개 하이브, 내달 2일 기업설명회 개최 하이브, 내달 2일 기업설명회… 1분기 실적 발표"
2023-04-21,'진격의 에코프로' 올해 대기업집단 지정… 하이브도 대기업 될까
2023-04-22,"BTS·뉴진스 팬 플랫폼, 에스파·NCT까지 ‘천하통일’…하이브는 결코 지지 않았다 [신동윤의 나우,스톡] 카카오, 하이브와 사업 협력…SM엔터 아티스트 위버스 입점"
2023-04-23,"BTS 의존도 낮췄더니... '고공행진' 하이브, 어디까지?"
2023-04-24,"[클릭 e종목]""하이브, BTS 공백우려 無…목표가↑"" ""하이브, 가장 이상적 멀티 레이블…목표가 ↑""-메리츠 ""하이브, 가장 이상적인 멀티 레이블…목표가 ↑"" 메리츠증권, 하이브 목표가 상향…""BTS 공백에도 지속 성장"" 교보證 “하이브, 세븐틴 컴백으로 아티스트 수익 확대...목표가 상향”"
2023-04-25,"카카오에 SM인수전 포기한 하이브, 지정 기준 미달[2023 대기업집단] 에코프로, 대기업 규제받는다…대기업 될 뻔한 하이브는 빠져 LX·에코프로·한솔 등 ‘대기업 규제’ 받는다… 하이브는 지정 안돼 '코스닥 대장' 에코프로, 대기업 규제받는다… 하이브는 제외 [D리포트] 에코프로, BGF 등 대기업집단 지정…하이브는?"
2023-04-26,"에코프로·BGF 대기업집단 지정…하이브, 자산총액 5조 안돼 불발 하이브·SM·카카오엔터, 美 빌보드 '인터내셔널 파워 플레이어스' 선정"
2023-04-27,"‘하이브 리더들’ 박지원⋅신영재⋅민희진, 빌보드 ‘음악 시장 리더’ 선정 SM 인수대첩 그 후…팬 플랫폼 시너지 내는 하이브, ‘3.0’ 속도 내는 SM"
2023-04-28,연예인과 1대 1 메시지 뭐길래…SM '버블' 이어 하이브 '위버스'도 참전
2023-04-30,"BTS 프로듀서 접고 가수됐다…'그 좋다는 하이브' 나온 이유 하이브 직원 'BTS 단체 활동 중단' 내부정보 주식거래 의혹 'BTS 활동 중단' 내부정보로 주식거래, 하이브 직원 수사 중"
2023-05-01,팬덤 앱 시장 독주하는 하이브…차별화로 추격 나선 카카오 실적 따라 뛰는 주가…하이브·기아 담아볼까
2023-05-02,"K팝 빅2 재편… 하이브 ‘위버스’로 날고, 카카오는 다양성 승부 하이브, 1분기 영업익 525억…전년比 41.51%↑ [공시]하이브, 1분기 영업익 525억..전년比 41.51%↑ 하이브 1분기 영업이익 525억원…지난해보다 41.5% 증가 하이브, 1분기 영업익 525억..전년比 41.51%↑ BTS 군대 가도 솔로로 선방…하이브 분기 영업익 41.5%↑(종합) 하이브, 1분기 영업익 525억…전년비 41.51%↑[주목 e공시] 하이브, 올해 1분기 영업익 525억원… ""역대 최대 실적"" 레이블 덕 '톡톡'...하이브, 1분기 최대 실적 재차 경신 BTS 건재 과시…하이브 '고공비행' BTS 입대 공백, 솔로로 방어...하이브 분기 영업익 41.5%↑ 하이브, 1분기 영업익 525억원 ‘사상 최대’… “2분기도 달린다” 하이브 1분기 최대 실적…시장 예상 뛰어넘은 배경은 BTS '군백기'에도...하이브 ""영업이익 525억 원, 1분기 최대 실적 경신"" 'BTS 군대 가면 망하나' 걱정했는데…하이브 실적 보니 '괜한 걱정' BTS 군대 가도 솔로로 선방…하이브 1분기 실적 최고치 기록(종합2보) BTS 군백기에도...하이브, 1분기 최대 실적 경신 BTS 없이도 최대 실적…하이브 주가 고공행진 “BTS 없이도 잘 나가네”…하이브 주가, 4%대 강세 'BTS 군백기'에도 날았다…하이브, 역대 최고 실적에 주가 '쑥' 정보통신 부문 워스트 CEO 박지원 하이브 대표…빅히트 물적분할로 영업이익 감소 “스타 포토카드 시장 열자 해외 K팝 팬이 몰려왔다”… 두나무·하이브 합작사 ‘레벨스’ 차상훈 대표 인터뷰 하이브, BTS 군 공백에도 매출액·영업이익 1분기 역대 최대 하이브, BTS 군 공백에도 매출액·영업이익 1분기 역대 최대 하이브, BTS 군 공백에도 매출액·영업이익 1분기 역대 최대 하이브, BTS 군 공백에도 매출액·영업이익 1분기 역대 최대 하이브, BTS 군 공백에도 매출액·영업이익 1분기 역대 최대 하이브, BTS 군 공백에도 매출액·영업이익 1분기 역대 최대 하이브, BTS 군 공백에도 매출액·영업이익 1분기 역대 최대 하이브, BTS 군 공백에도 매출액·영업이익 1분기 역대 최대 하이브, BTS 군 공백에도 매출액·영업이익 1분기 역대 최대 BTS 공백, 뉴진스·TXT가 채웠다…하이브 최대실적 달성 BTS 군대에도 건재한 하이브…1분기 실적 최고치 기록 하이브 1분기 실적 최고치 기록 하이브 1분기 실적 최고치 기록 BTS 군대에도 건재한 하이브…1분기 실적 최고치 기록 BTS 군대에도 건재한 하이브…1분기 실적 최고치 기록 BTS 군대에도 건재한 하이브…1분기 실적 최고치 기록 하이브 1분기 실적 최고치 기록 하이브 1분기 실적 최고치 기록 1분기 최대 실적 하이브…적자 시름 카카오페이 ‘BTS 완전체’ 없어도… 저력의 하이브, 1분기 최고 실적 하이브 1분기 실적 최고치 기록 하이브, BTS 공백에도 1분기 최대 실적...장중 52주 신고가 경신도 BTS 군대 보냈지만… 하이브, 1분기 최대실적"
2023-05-03,"[주가동향] BTS 팀 활동 휴식에도 하이브 1Q 최대실적... 증권가, 목표가 '↑' ""하이브, 앨범 판매 상승·위버스 성장 기대감에 목표가 ↑""-하나 하이브 1분기 영업이익 역대 최대…41.7% 증가한 525억원 하이브, 거를 타선이 없는 K-POP 최선호주…목표가↑-하이투자 ""하이브, 1분기 호실적 이어 2분기도 기대…목표가 ↑"" ""세븐틴·뉴진스…거를 타선 없다""…하이브, 목표가 '샹항'-하이 하이브, BTS 없어도 역대 최대 실적…證, 목표가 30% 넘게 올려 현대차證 ""하이브, 연매출 2조원 가시화…목표가↑"" NH證 “하이브, 멀티 레이블로 안정적 실적…37만원 간다” “하이브, BTS 부재 우려 말끔히 해소”…목표가↑ 증권가, 하이브 목표가 줄상향…""멀티레이블 체제 성과"" 신한證 ""하이브, BTS 없이도 잘나간다…목표가 33만원"" 신한證 “하이브, BTS 단체 매출 없이도 증익 가능성↑… 목표가 상향” ""BTS 입대 공백 2분기도 없다""…하이브 목표가 줄상향 [특징주]BTS 없어도 잘나가는 하이브…52주 신고가 경신 [특징주] BTS 공백에도 단단한 하이브, 장중 5% 넘게 상승 [특징주] BTS 완전체 없어도 세븐틴이 있다… 하이브, 52주 최고가 경신 BTS 공백에도 '깜짝 실적' 발표한 하이브, 52주 신고가 경신 '30만원' 하이브…""BTS 슈가 앨범 등 2분기 매출 최대 경신 전망"" 하이브, 2분기 실적 더 기대돼... 목표주가↑ - 유진 2Q도 하이브는 달린다…목표주가 줄상향에 신고가 기록 하이브, BTS 공백에도 주가 '불 타오르네'…""목표가 상향"" 하이브, ‘BTS 군백기’ 메웠다…1분기 사상최대 실적으로 목표가 ↑ [투자360]"
2023-05-04,"외국인이 사랑하는 K팝…하이브, 개인 한달내내 팔아도 외인 순매수에 연일 연고점 [투자360] 태그하이브, 주인도 한국대사관과 '인도 UP주 성과공유회' 성공적 개최"
2023-05-05,"[엔터Biz] '최대 실적→주가 폭등' 하이브, BTS '軍백기' 우려에도 잘 나가는 이유 하이브가 카카오에 던진 시세조종 의혹과 거두지 않은 칼 [추적+] 이수만 ""엔터사업 복귀 금지 풀어달라""…하이브 ""안된다"""
2023-05-08,BTS 빠져도 잘나가네…하이브 주가 한 달간 53.7% 뛴 비결
2023-05-09,"BTS 공백에도 실적 갈아치운 하이브… 남은 숙제는 위버스 컴투스플랫폼 ‘하이브’, 외부 개방 후 본격 성장 궤도 진입"
2023-05-10,"[주가동향] ""땡큐 하이브""... 기관·외국인 4월 수익률, 개인 앞질렀다"
2023-05-11,팬덤 플랫폼 '위버스' 효과 … 하이브 목표주가 상향 [빅데이터로 본 재테크]
2023-05-15,"[특징주] 하이브, 소속 아티스트 ‘미드낫’ 데뷔에 강세 [주식 초고수는 지금] BTS 없어도 역대 최대 실적…하이브, 매수 1위"
2023-05-16,"하이브, '버추얼 아이돌' 신중한 이유…""기술은 아티스트를 거들 뿐"" [긱스] 하이브 신인 '미드낫' 정체는 발라더 이현…AI가 뒷받침한 파격 변신 하이브 한아람 실장, 빌보드 ‘40세 미만 젊은 리더’ 선정 하이브 ""한아람 실장, ‘2023 빌보드 40 언더 40’ 선정"" 하이브 한아람 실장, 빌보드 '40세 미만 젊은 리더' 선정 '어닝' JYP, 하이브 맹추격 ""K팝 1위 트레이닝+풍부한 팬덤의 힘"" 한아람 하이브 콘서트사업실장, ‘2023 빌보드 40 Under 40’ 선정"
2023-05-19,"BTS의 하이브, '뉴진스' 소속사 어도어 지분율 낮춘 까닭은? 네이버, 하이브도 가입?…전경련, 회원사 확 늘릴까 자이언트스텝, '하이브IM'과 뮤직비디오 제작 협업 '인플루언서계 하이브 꿈꾼다'…최인석 레페리 의장[인터뷰] 개미 ‘포스코·에코프로’ 올인할 때 외국인 ‘삼성전자·LG전자·현대차·하이브’ 쓸어 담았다 [투자360] 자이언트스텝, ‘하이브IM’과 뮤직비디오 제작 협업…기술과 엔터 결합 외인 ‘삼성전자·현대차·하이브’ 쓸어 담아"
2023-05-20,BTS(하이브) vs 블핑(YG) vs 스키즈(JYP)…주식 ‘현질’ 누구한테 할까 [투자360]
2023-05-22,"[이번주 추천주] LG생건, 화장품 수요 반등…하이브, 팬덤 규모 확대 ""빅딜 뒷감당 쉽지 않네"" 뉴진스 열풍에 가려진 하이브의 고민[딜 인사이드] ""너무 올랐나"" 엔터주 차익실현에 약세…하이브 4.63% 내려 [특징주]"
2023-05-23,"""하이브, 미래 성장 동력 가장 우수…위버스 본격 수익화""-한국 한국證 “하이브 목표가 36만5000원…위버스 수익 본격화” 하이브, BTS 없이도 '봄날'?…4대 엔터주 고공행진 중 (안진아 이베스트투자증권 책임연구원)｜머니 클라스 [단독] 하이브, 中 텐센트뮤직과 음원 유통 계약…'문화 만리장성' 넘는다 “위버스 수익 본격화하는 하이브”...한국證 목표가 36만5000원 제시 [오늘, 이 종목] 하이브, 中 텐센트뮤직과 정식 음원 유통계약 체결"
2023-05-26,"[데이터로 보는 증시] 하이브·삼성전자, 기관·외국인 코스피 순매수 1위(5월 26일-최종치)"
2023-05-28,“BTS 없이는 역시 무리일까”…2분기 하이브만 뒷걸음 전망?
2023-05-30,"[클릭 e종목]""하이브, 다채로운 아티스트 라인업"" 하이브 1분기 호실적…2024년부터 수익화 구간 진입 전망-유안타 유안타證 “하이브, BTS 그룹 활동 없어도 이익 방어 성공” [주가동향] JYP엔터, 하이브 이어 MSCI지수 편입되나"
2023-05-31,"“새롭게 떠오르는 K브랜드, 네이버·하이브 주목” [주가동향] 하이브, 대형 신인 보이넥스트도어 등장에 목표가 '상향' [THINK ENGLISH] 하이브, 텐센트 뮤직과 음원 계약 … BTS·세븐틴 노래도 중국에서 공식 유통된다 하이브 직원, BTS '활동중단' 미리 알고 주식 팔아…2억원대 손실 피했다 ""BTS 활동 중단"" 전부터 주가 내리막…하이브 직원들 미리 팔았다 BTS 활동 중단 미리 안 직원들, 폭락 직전 하이브 주식 팔아치워 BTS 단체활동 중단 발표 전 주식 팔아 2.3억 손실 회피한 하이브 직원 檢 송치 ""BTS 활동중단?""…미리 알고 주식 판 하이브 직원 검찰송치 'BTS 활동중단' 미리 안 하이브 직원들, 주식팔아 손실 피했다 BTS 활동중단 발표 전 주식 판 하이브 직원, 검찰로 송치 ‘BTS 단체활동 중단’ 발표 전 주식 판 하이브 직원, 검찰 송치 '하이브 직원, BTS 활동중단 미공개정보로 주식팔아 2.3억 이득'…검찰 송치 방탄소년단(BTS) 미공개정보 이용한 하이브 직원 '기소'의견 검찰 송치 'BTS 활동 중단' 내부 정보로 주가 급락 전 팔았다…하이브 직원들 검찰 송치 'BTS 활동 중단' 내부 정보로 주가 급락 전 팔았다…하이브 직원들 검찰 송치 BTS 활동중단 직전 매도한 하이브 직원들...금감원 특사경 적발 하이브 직원들, ‘BTS 단체활동 중단’ 정보 미리 알고 주식 팔았다 'BTS 활동 중단' 미리 알고 주식 팔았다…하이브 직원들 檢 송치 'BTS 활동 중단' 발표 전…하이브 직원들 주식매도 적발 하이브 직원들, 'BTS 활동 중단' 공개 전 주식 매도 BTS 활동 중단 직전 몰래 주식 판 하이브 직원들…2억대 손실 피했다 'BTS 단체활동 중단' 발표 전 주식 판 하이브 팀장 적발 'BTS 활동중단 내부정보로 주식매도' 하이브 직원들 검찰 송치 ‘BTS 활동 중단’ 미리 알고 주식 팔았다…하이브 직원들 검찰 송치 'BTS 활동 잠정 중단' 미리 알고 주식 매도…하이브 직원들 검찰 송치 하이브 직원들, ‘BTS 단체활동 중단’ 미리 알고 주식 팔았다 BTS 활동 중단 알고 미리 주식 판 하이브 직원들 檢 송치 ‘BTS 활동 중단’ 미리 알고 주식 판 하이브 직원들 적발 고양이에게 생선 맡긴 꼴...'내부거래' 하이브 직원들 검찰 송치 [권영훈의 증시뉴스 PICK] “미리 팔았다” BTS 활동 중단 알고 주식 판 하이브 직원 검찰 송치 “BTS 활동중단 전에”...하이브 직원들 미공개 정보로 주식 팔았다 ‘BTS 활동중단’ 직전 주식 팔았다…하이브 직원들 檢 송치 하이브 직원들, BTS 단체활동 중단 미리 알고 주식 팔았다 'BTS 활동 중단' 미리 알고 주식 팔았다…하이브 직원들, 검찰 송치 'BTS 활동중단 알고 주식 매도' 하이브 직원 3명 송치 하이브 직원, BTS 단체활동 중단 미리 알고 주식 팔아…2억여원 손실 회피 하이브 주주들 “BTS 정보이용 매도 연루직원 전원 콩밥 10년씩” 울분 [투자360] “BTS 단체 활동 중단 미리 알고 주식 팔아”...하이브 직원들 검찰 송치 'BTS 활동 중단' 미리 알고 주식 판 하이브 직원들 檢 송치(종합) ""하이브 직원들, BTS 활동중단 미리 알고 주식 팔아""…검찰 송치 'BTS 활동 중단' 선언 전 주식 팔아치운 하이브 직원들 덜미 BTS 활동 중단 선언 전 주식 팔아 2억 원 대 손실 회피…하이브 직원들 검찰 송치 [사건의재구성]한밤의 'BTS 활동중단'…하이브 직원들 이미 '계좌 방탄' 'BTS 활동 중단' 직전 주식 매도…하이브 직원들 검찰 송치 BTS 활동중단 발표 전에 주식 매도 내부정보 이용 하이브 직원 檢 송치 BTS 활동 중단 먼저 알고 주식 판 하이브 직원들 BTS 활동 중단 미리 알고 급락 전 주식 매도...하이브 직원 3명 적발 'BTS 단체활동 중단' 알고 판 하이브 직원 적발 'BTS 단체활동 중단' 발표 전 주식 팔아치운 하이브 직원들 검찰 송치 'BTS 활동중단 발표 직전 주식 매도' 하이브 직원 3명 적발 하이브 직원들, BTS 단체활동 중단 미리 알고 주식 매도 하이브 직원들 'BTS 활동 중단' 미리 알고 주식 팔아치웠다 하이브 직원 3명 ‘BTS 단체활동 중단’ 미리 알고 주식 매도 BTS 활동 중단 미리 알고 급락 전 주식 매도...하이브 직원 3명 적발"
2023-06-01,"하이브 직원, ‘BTS 활동 중단’ 미리 알고 보유 주식 팔아… 檢 송치 미공개정보 이용한 하이브 직원 후회막심?...SM사태 이후 하이브 급등, 카카오 하락 BTS 활동 중단 알고 주식 판 하이브 직원들 적발 'BTS 활동 중단'에 시총 2조 증발…미리 주식 판 하이브 직원들 “하이브만이 아니었네”…올해 주식 불공정거래 절반이 '미공개정보 이용' 하이브 적발 금감원…이복현 “내부정보 이용 엄단할 것” BTS '단체활동 중단' 미리 알고…하이브 직원들 주식매도 적발 [1분뉴스]"
2023-06-02,"“미술품, 투자보단 스토리로 접근”…‘미술계 하이브’ 꿈꾸는 이 남자 [이코노 인터뷰] 한국투자증권 “하이브, 3분기 위버스 구독 서비스 출시” ‘기울어진 운동장’ 개미들이 봉?…BTS 중단 전날까지 하이브 주식 5300억 순매수 [투자360] 임원이 185억 원어치 매도…하이브 주가 '흔들' 스쿠터 브라운, 하이브 주식 대량 매도…185억원어치 블룸버그 ""하이브 북미에서 5000억 자금조달 추진"" '하이브 임원' 스쿠터 브라운, 주식 185억원어치 대량 매도 [주가동향] 하이브, 2분기 앨범판매 '역대급' 전망... 하반기 플랫폼·美 사업 주목 스쿠터 브라운 하이브 주식 대량 매도…주가 출렁[특징주] 하이브 등기임원 스쿠터 브라운, 주식 185억 대량 매도 하이브 美법인 대표, 지분 185억원 어치 매도 하이브 직원 검찰 송치된 이튿날…美 법인대표 주식팔았다 하이브 임원 브라운, 지분 185억원 매도…주가 '출렁' ""하이브, 5000억 조달 추진…미국내 인수·사업확장 목적"" 하이브 美법인 대표, 지분 185억원 어치 매도... 주가 2.7% 하락 ‘하이브 임원’ 스쿠터 브라운, 주식 185억원어치 매도 하이브, 5000억원 규모 자금 조달 검토…또 인수 나서나 하이브 등기임원, 지분 185억어치 대량 매도에 주가 ‘흔들’"
2023-06-04,하이브 올들어 56%↑… 방시혁 지분가치 1.3조 늘어 하이브 이어 한앤컴퍼니 적발…이복현 “내부정보 이용 엄단”
2023-06-05,"BTS 하이브 이어 이번엔 한앤컴퍼니 불공정 거래 적발 [글로벌 두나무]①하이브와의 합작품 '모먼티카', 해외 K팝 팬 반응했다 진해 경제자유구역 두동지구에 첨단 물류센터 ‘두동 하이브 스퀘어’ 신축 하이브 이어 한앤코까지…'미공개정보이용' 증권범죄에 철퇴 든 금감원"
2023-06-08,"하이브, 'BTS' 빈자리 채우기…""아티스트 레벨업이 관건""-키움 ""가능성 무한한 토큰증권…'하이브 말고 뉴진스에 투자' 상품 나올 것"" ""하이브, 친환경 음반 스타트업 미니레코드에 투자"" [주가동향] 하이브 하반기 키워드는 '앨범성과·위버스멤버십'"
2023-06-09,"BTS 10주년 효과?…하이브 주가 6%대 급등 [투자360] [특징주]스트레이키즈 초동 신기록, 하이브 신인까지…엔터株 강세 [특징주]하이브, 신인 보이넥스트도어 인기에 장중 5.8%↑ [특징주] 스트레이키즈 초동 신기록·하이브 신인까지…엔터株 동반 강세 부산진해 경제자유구역(BJFEZ) 두동지구 첨단물류 중심지로 거듭나 ‘두동 하이브 스퀘어’ 물류센터"
2023-06-11,"삼성 '더 프레임'으로 BTS·세븐틴 등 하이브 아티스트 만난다 삼성전자 ‘더 프레임’, BTS 등 하이브 아티스트 담는다 “삼성 TV로 BTS 초상 사진 본다”… 삼성×하이브 전시회 개최 BTS, 세븐틴, 르세라핌 초상화를 TV로?… 삼성x하이브 전시회 ""BTS·르세라핌, 삼성TV로 만난다""…삼성-하이브, 초상화 전시회 개최 삼성 '더 프레임'으로 만나는 하이브 아티스트 삼성 '더 프레임'으로 만나는 하이브 아티스트 삼성 '더 프레임'으로 만나는 하이브 아티스트 삼성전자 ‘더 프레임’, BTS·르세라핌 등 하이브 아티스트 담는다 삼성전자, TV 활용 하이브 아티스트 초상 전시 BTS·르세라핌 등 하이브 아티스트, 삼성TV에 담긴다 삼성 '더 프레임', 하이브 소속 아티스트 37명 담는다 [포토] 삼성 TV에서 만나는 하이브 아티스트"
2023-06-12,"삼성TV ‘더 프레임’ 속 하이브 아티스트들의 초상 BTS '테이크 투', 아이튠즈 92개국 1위…하이브 3%대 상승 '묻지마 기다림' 뿌리뽑은 하이브의 공연 비즈니스 혁신 [엔터Biz-D] 하이브, 4.81%↑…BTS 데뷔 10주년 앞두고 강세 '데뷔 10주년' 방탄소년단, 노래도 축제도 '핫'…하이브 주가도 강세 [특징주] [클릭! 이 종목] `엔터 대장주` 하이브, BTS 10주년 앞두고 5%대 급등"
2023-06-13,첨단물류 중심지 부산진해 경제자유구역(BJFEZ) 두동지구 內 `두동 하이브 스퀘어` 물류센터
2023-06-14,"""BUY 하이브""…골드만삭스 호평에 국내 엔터株 '들썩' 'BTS 10주년'에 화끈한 주가…하이브 52주 신고가 [특징주] 고공행진 엔터株…JYP·하이브 52주 신고가 [특징주] K팝 전성시대…JYP·하이브 52주 신고가 경신 [특징주] 'BTS 10주년' 하이브 몸값도 껑충… 52주 신고가 아모레퍼시픽이 하이브의 'BTS 페스타' 참여하는 이유[최수진의 패션채널] 파리 간 이영 장관 “BTS 만든 하이브도 스타트업” ""I ♡ K-POP"" 외국인 쓸어담는 하이브·JYP엔터, 연일 신고가 ""하이브, K팝 성장 이끌것"" 골드만마저 매료시킨 BTS 골드만삭스도 K팝에 푹 빠졌다…""하이브 매수""에 엔터株 고공행진"
2023-06-15,"""슈가·TXT 등 하이브가 리드…5월 케이팝 공연모객수 역대 최고치"" 첨단물류 중심지 부산진해 경제자유구역(BJFEZ) 두동지구 內 ‘두동 하이브 스퀘어’ 물류센터"
2023-06-16,"[엔터Biz] 하이브, 올해 첫 30만 원 터치…골드만삭스 첫 리포트 겹경사 [이슈체크] BTS 10주년 효과?…하이브 따라 K-엔터주들 상승세"
2023-06-17,하이브·SM만 사는 기관... (여자)아이들 잘 나가는데 주가 주춤한 큐브엔터 75만명 “생일 축하합니다” …BTS의 10번째 생일에 투자로 덕질한 하이브 주주 활짝 [투자360]
2023-06-18,"코스피 주간 기관 순매수 1위 '하이브' [데이터로 보는 증시]하이브·삼성전자, 기관·외국인 주간 코스피 순매수 1위(6월 12일~16일)"
2023-06-19,"토스, 하이브 걸그룹 오디션 공식 투표 채널 된다...엔터사업 콜라보"
2023-06-20,"[데이터로 보는 증시]하이브·삼성전자, 기관·외국인 코스피 순매수 1위(6월 20일-최종치)"
2023-06-21,"'한전'보다 시총 높다...거침없는 하이브, 몸 사리는 기관도 ""삽니다"" 달리는 엔터주 … 하이브 시총, 한전·SK 넘어 한전 제친 하이브… 기관 11일 연속 담았다"
2023-06-22,"""뉴진스 새 앨범 역대급이래""…하이브, 하루만에 30만원선 회복[특징주] [데이터로 보는 증시]하이브·삼성전자, 기관·외국인 코스피 순매수 1위(6월 22일-최종치) [유레카 특징주] 하이브, 52주 신고가 경신하며 30만원대 회복"
2023-06-23,"[김대호 박사의 오늘 기업·사람] 블랙록·ARK·뱅가드·아마존·구글·MS·기아·삼성·SK·하이브 토스뱅크, 하이브 ‘걸그룹 선발 서바이벌’ 프로그램 지원사격 토스뱅크, 하이브와 맞손… ""아이돌 응원하며 저금"" BTS 없어도 뉴진스 돌풍…""10만원→30만원"" 하이브 주가 '대박' 저금하면서 하이브의 ‘나만의 아이돌’ 응원하자"
2023-06-26,한한령인데? CJ ENM·하이브 등 상하이TV페스티벌 참가...콘진원 4년만에 한국공동관 운영
2023-06-27,"하이브, 멀티 레이블 성과 가시화…목표가 9.1%↑-삼성 하이브, 이익 레벨 상승 중…목표주가 33만→36만원 -삼성證 ""하이브, 이익 체력 상승·플랫폼 수익화 본격화…목표가↑""-삼성 삼성증권, 하이브 목표가 상향…""아티스트 성과 확대 효과"" 삼성證 “하이브, 이익 개선 가능성 있다…목표주가 33→36만원” 삼성증권 ""하이브, 멀티 레이블로 입지 강화…목표가 9.1% 상향"" “하이브, 멀티 레이블·위버스 성과 확대 중”...삼성證 목표가↑” [오늘, 이 종목] 하이브, ‘멀티레이블’로 아티스트 동시다발 활동…목표가 또 상향 [투자360]"
2023-06-29,잘 나가는 엔터주…하이브 시총 SK 넘어
2023-07-03,BTS의 하이브처럼 작가들 관리… 캐릭터계의 아이돌 키운다 [투자노트] ‘OMG’ 뉴진스가 돌아온다... 하이브에 쏠린 눈
