,Adjusted_Prediction_Date_Copy,Open,High,Low,Close,Volume,Pre_market_volume,Intraday_volume,After_market_volume,After_hour_volume,trading_value,search_frequency,Institution_Total,Other_Corporations,Individual,Foreign_Total,SMA5,SMA20,MA50,RSI,MACD,Signal_Line,Bollinger_Middle,Bollinger_Upper,Bollinger_Lower,Momentum,VROC,Volatility,Stochastic %K,Stochastic %D,BB_width,Close_Open_diff,KOSPI_Open,KOSPI_Close,NASDAQ_Open,NASDAQ_Close,WTI_Oil_Price,cpi,interest_rate,Exchange_Rate,Average_Sentiment_Score,Recommendation,Lag_0_Sentiment_Score,Lag_1_Sentiment_Score,Lag_2_Sentiment_Score,Lag_3_Sentiment_Score,Lag_4_Sentiment_Score,Lag_5_Sentiment_Score,Lag_6_Sentiment_Score,Lag_7_Sentiment_Score,Target
2024-04-17,2024-04-17,220500,225000,219000,219000,168906,117,"167,891",90,808,"37,463",2.89204,30020.0,-129.0,6117.0,-36008.0,217200.0,216065.0,207804.0,44.56521739130435,3322.2931759133353,3687.5077910047435,216065.0,237994.9626802678,194135.0373197322,2500.0,54.04244452753787,10964.981340133907,40.35087719298245,42.51644736842106,43859.92536053562,-1500,2619.15,2584.18,15942.2900390625,15683.3701171875,82.69000244140625,114.05799999999999,3.485,1395.3,1.5,1.0,1.5,1.7142857142857142,1.7,-0.4,0.8571428571428571,1.6,0.5,2.75,1
2024-04-18,2024-04-18,220000,230500,220000,228500,260678,54,"259,605",155,864,"59,506",3.3802,67213.0,-5318.0,-78562.0,16667.0,219600.0,217825.0,208264.0,49.504950495049506,3937.3011151395913,3737.466455831713,217825.0,237607.06258204748,198042.93741795252,12000.0,26.337267065694135,9891.031291023744,73.68421052631578,56.140350877192986,39564.12516409496,8500,2595.46,2634.7,15705.6904296875,15601.5,82.7300033569336,114.06099999999999,3.519,1386.3,2.0,1.0,2.0,1.5,1.7142857142857142,1.7,-0.4,0.8571428571428571,1.6,0.5,1
2024-04-19,2024-04-19,227500,232000,221500,230500,234688,86,"231,907",892,"1,803","53,398",2.77022,43839.0,1138.0,-44861.0,-116.0,223100.0,219590.0,208894.0,50.48543689320388,4533.819573335233,3896.7370793324176,219590.0,237033.30968112478,202146.69031887522,17500.0,38.099693423011516,8721.65484056239,80.7017543859649,64.9122807017544,34886.61936224956,3000,2600.69,2591.86,15547.099609375,15282.009765625,83.13999938964844,114.064,3.514,1375.9,2.0,1.0,2.0,2.0,1.5,1.7142857142857142,1.7,-0.4,0.8571428571428571,1.6,0
2024-04-22,2024-04-22,233500,238500,206000,212500,1044009,19,"1,023,125","4,438","16,427","227,572",21.77143,-138540.0,-3970.0,195469.0,-52959.0,222700.0,220425.0,209214.0,39.39393939393939,3513.6124443051813,3820.1121523269703,220425.0,234309.01200927622,206540.98799072378,-2000.0,899.0707956133132,6942.006004638111,20.0,58.12865497076024,27768.024018552445,-21000,2615.72,2629.44,15396.1298828125,15451.3095703125,82.8499984741211,114.073,3.533,1385.0,-0.9130434782608696,0.0,-0.9130434782608696,2.0,2.0,1.5,1.7142857142857142,1.7,-0.4,0.8571428571428571,0
2024-04-23,2024-04-23,209000,212500,202500,210000,1096822,463,"1,085,273",738,"10,348","227,114",45.62503,-240569.0,-5393.0,266692.0,-20730.0,220100.0,220575.0,209466.0,40.310077519379846,2474.8334976941114,3551.056421400399,220575.0,233901.9611966451,207248.0388033549,-13000.0,353.9882531653953,6663.48059832255,20.833333333333336,40.511695906432756,26653.92239329021,1000,2632.15,2623.02,15525.5498046875,15696.6396484375,83.36000061035156,114.076,3.532,1380.6,-0.5909090909090909,0.0,-0.5909090909090909,-0.9130434782608696,2.0,2.0,1.5,1.7142857142857142,1.7,-0.4,1
2024-04-24,2024-04-24,210500,214500,209000,211000,584355,426,"574,391",202,"9,336","123,617",26.38789,-25810.0,3061.0,24567.0,-1818.0,218500.0,220650.0,209686.0,39.84375000000001,1712.5441976689908,3183.353976654117,220650.0,233729.1115101439,207570.8884898561,-8000.0,245.96461937408972,6539.555755071954,23.61111111111111,21.48148148148149,26158.223020287813,500,2662.84,2675.75,15805.599609375,15712.75,82.80999755859375,114.079,3.519,1377.9,-0.7352941176470589,0.0,-0.7352941176470589,-0.5909090909090909,-0.9130434782608696,2.0,2.0,1.5,1.7142857142857142,1.7,1
2024-04-25,2024-04-25,212500,217000,207000,212000,625138,"1,033","576,280","6,149","41,676","132,188",58.97083,-55447.0,-6002.0,95632.0,-34183.0,215200.0,220050.0,209816.0,42.74193548387096,1175.564897675853,2781.7961608584646,220050.0,233575.41467406103,206524.58532593897,-16500.0,139.8123355250539,6762.707337030515,26.38888888888889,23.611111111111125,27050.82934812206,-500,2646.8,2628.62,15375.259765625,15611.759765625,83.56999969482422,114.082,3.562,1370.0,-0.875,0.0,-0.875,-0.7352941176470589,-0.5909090909090909,-0.9130434782608696,2.0,2.0,1.5,1.7142857142857142,0
2024-04-26,2024-04-26,206000,207500,199800,201500,1122644,82,"1,097,976","1,394","23,192","227,546",100.0,-293064.0,6883.0,349910.0,-63729.0,209400.0,218675.0,209476.0,33.81294964028777,-96.14896867403877,2206.2071349519642,218675.0,233859.046336795,203490.953663205,-29000.0,378.3559449140987,7592.023168397503,4.3927648578811365,18.13092161929372,30368.09267359,-4500,2650.94,2656.33,15821.33984375,15927.900390625,83.8499984741211,114.085,3.581,1376.6,-1.0819672131147542,0.0,-1.0819672131147542,-0.875,-0.7352941176470589,-0.5909090909090909,-0.9130434782608696,2.0,2.0,1.5,1
2024-04-29,2024-04-29,201500,206500,201000,205000,502131,"3,750","490,398","1,138","6,845","102,427",63.98109,-18608.0,-3442.0,-39132.0,61182.0,207900.0,217425.0,209196.0,40.90909090909091,-812.2079925245489,1602.5241094566618,217425.0,232798.50762975545,202051.49237024455,-7500.0,-51.90357554388899,7686.753814877724,13.436692506459949,14.739448751076667,30747.015259510896,3500,2675.46,2687.44,16007.0,15983.080078125,82.62999725341797,114.094,3.573,1375.9,-0.819672131147541,0.0,-0.819672131147541,-1.0819672131147542,-0.875,-0.7352941176470589,-0.5909090909090909,-0.9130434782608696,2.0,2.0,0
2024-04-30,2024-04-30,203500,205000,202000,202000,280426,424,"272,351","2,118","5,533","56,940",34.13577,-24576.0,1892.0,88185.0,-65501.0,206300.0,216200.0,209066.0,39.416058394160586,-1603.2832050281868,961.3626465596922,216200.0,232410.4579629468,199989.5420370532,-8000.0,-74.43286148527291,8105.2289814734,5.684754521963824,7.838070628768313,32420.915925893583,-1500,2693.22,2692.06,15920.8896484375,15657.8203125,81.93000030517578,114.097,3.655,1378.7,-0.0666666666666666,0.0,-0.0666666666666666,-0.819672131147541,-1.0819672131147542,-0.875,-0.7352941176470589,-0.5909090909090909,-0.9130434782608696,2.0,0
2024-05-02,2024-05-02,202500,205500,200000,200000,385603,458,"377,415","1,754","5,976","78,044",24.26454,-41343.0,2174.0,99359.0,-60190.0,204100.0,215075.0,208986.0,38.29787234042553,-2364.3446028013714,296.2211966874795,215075.0,232520.47898001515,197629.52101998485,-11000.0,-34.012201487109714,8722.73949000757,0.516795865633075,6.5460809646856255,34890.9579600303,-2500,2679.04,2683.65,15758.1103515625,15840.9599609375,78.94999694824219,114.0916129032258,3.489,1378.0,-0.1212121212121212,0.0,-0.1212121212121212,-0.0666666666666666,-0.819672131147541,-1.0819672131147542,-0.875,-0.7352941176470589,-0.5909090909090909,-0.9130434782608696,1
2024-05-03,2024-05-03,201500,205500,200000,203500,360938,25,"357,779",598,"2,536","73,032",21.04649,-19685.0,282.0,-34109.0,53512.0,202400.0,214050.0,208976.0,43.26241134751773,-2654.4714004549896,-293.91732274101435,214050.0,231695.3363452468,196404.6636547532,-8500.0,-42.26266840281666,8822.668172623396,9.560723514211885,5.254091300602938,35290.67269049358,2000,2704.31,2676.63,16147.48046875,16156.330078125,78.11000061035156,114.08322580645161,3.475,1378.5,-0.0303030303030303,0.0,-0.0303030303030303,-0.1212121212121212,-0.0666666666666666,-0.819672131147541,-1.0819672131147542,-0.875,-0.7352941176470589,-0.5909090909090909,1
2024-05-07,2024-05-07,204000,204500,201000,204500,270690,79,"267,000","1,161","2,450","55,099",11.00368,33363.0,-635.0,-9200.0,-23528.0,203000.0,213225.0,208866.0,42.857142857142854,-2771.7562544519606,-789.4851090832037,213225.0,231044.19426378678,195405.80573621322,3000.0,-75.88817113884723,8909.597131893395,12.144702842377262,7.407407407407416,35638.38852757355,500,2718.17,2734.36,16358.33984375,16332.5595703125,78.37999725341797,114.04967741935484,3.5,1365.2,-0.2,0.0,-0.2,-0.0303030303030303,-0.1212121212121212,-0.0666666666666666,-0.819672131147541,-1.0819672131147542,-0.875,-0.7352941176470589,0
2024-05-08,2024-05-08,204500,205500,202500,203000,200974,111,"197,204",129,"3,530","40,940",8.88547,-8999.0,6762.0,55864.0,-53627.0,202600.0,212175.0,208576.0,34.12698412698413,-2951.7172511225217,-1221.9315374910675,212175.0,229794.59136870224,194555.40863129776,-2000.0,-59.97578321195066,8809.795684351117,8.2687338501292,9.991386735572792,35239.18273740448,-1500,2732.11,2745.05,16226.0703125,16302.759765625,78.98999786376953,114.04129032258064,3.485,1357.8,0.4444444444444444,1.0,0.4444444444444444,-0.2,-0.0303030303030303,-0.1212121212121212,-0.0666666666666666,-0.819672131147541,-1.0819672131147542,-0.875,0
2024-05-09,2024-05-09,202500,203000,199700,199900,300714,96,"290,351","1,219","9,048","60,283",10.38254,-32731.0,-1209.0,114282.0,-80342.0,202180.0,211320.0,208264.0,34.62157809983897,-3306.36797784589,-1638.818825562032,211320.0,229600.919014099,193039.080985901,-2100.0,7.23470719548116,9140.459507049505,0.5154639175257731,6.976300203344088,36561.83802819799,-2600,2743.29,2712.14,16323.740234375,16346.259765625,79.26000213623047,114.03290322580645,3.5,1364.4,-1.1666666666666667,0.0,-1.1666666666666667,0.4444444444444444,-0.2,-0.0303030303030303,-0.1212121212121212,-0.0666666666666666,-0.819672131147541,-1.0819672131147542,1
2024-05-10,2024-05-10,199800,202500,196500,200500,1348983,"1,100,103","244,234",755,"3,891","269,764",14.22345,8811.0,-4958.0,14810.0,-18663.0,202280.0,210520.0,207924.0,23.68421052631578,-3498.685578807548,-2010.7921762111355,210520.0,229241.51590803437,191798.48409196563,500.0,249.83726786357988,9360.757954017186,9.523809523809524,6.102669097154842,37443.031816068746,700,2737.95,2727.63,16389.01953125,16340.8701171875,78.26000213623047,114.02451612903225,3.546,1367.9,0.6190476190476191,1.0,0.6190476190476191,-1.1666666666666667,0.4444444444444444,-0.2,-0.0303030303030303,-0.1212121212121212,-0.0666666666666666,-0.819672131147541,0
2024-05-13,2024-05-13,201000,201000,192000,192800,499201,303,"494,345","1,204","3,349","97,121",14.62667,-98530.0,414.0,203366.0,-105250.0,200140.0,209335.0,207740.0,17.996604414261455,-4223.735715415038,-2453.380884051916,209335.0,229413.82099705125,189256.17900294875,-10700.0,38.30657896924126,10039.410498525633,1.7204301075268817,3.919901182954069,40157.64199410251,-8200,2735.2,2727.21,16400.310546875,16388.240234375,79.12000274658203,113.99935483870968,3.574,1367.9,-0.5,0.0,-0.5,0.6190476190476191,-1.1666666666666667,0.4444444444444444,-0.2,-0.0303030303030303,-0.1212121212121212,-0.0666666666666666,1
2024-05-14,2024-05-14,191500,195600,191500,193500,181446,32,"177,816","1,479","2,119","35,271",11.85731,3858.0,371.0,1234.0,-5463.0,197940.0,208360.0,207570.0,27.163461538461533,-4687.820743065735,-2900.2688558546797,208360.0,229552.39188209435,187167.60811790565,-11000.0,-32.969079020281505,10596.195941047177,7.8431372549019605,6.362458962079465,42384.7837641887,2000,2732.98,2730.34,16391.16015625,16511.1796875,78.0199966430664,113.99096774193548,3.563,1370.1,-1.0,0.0,-1.0,-0.5,0.6190476190476191,-1.1666666666666667,0.4444444444444444,-0.2,-0.0303030303030303,-0.1212121212121212,1
2024-05-16,2024-05-16,194200,197400,192700,194000,261386,300,"258,590",466,"2,030","50,802",10.55241,-9096.0,-383.0,50366.0,-40887.0,196140.0,207335.0,207468.0,29.797979797979792,-4958.111625207268,-3311.8374097251976,207335.0,229247.77205073374,185422.22794926626,-9000.0,30.05960970075731,10956.386025366864,9.803921568627452,6.4558296436854405,43825.54410146747,-200,2770.27,2753.0,16738.109375,16698.3203125,79.2300033569336,113.97419354838709,3.542,1369.0,0.6851851851851852,1.0,0.6851851851851852,-1.0,-0.5,0.6190476190476191,-1.1666666666666667,0.4444444444444444,-0.2,-0.0303030303030303,0
2024-05-17,2024-05-17,193500,196600,193200,193900,187827,53,"185,847",311,"1,616","36,608",9.95873,-10752.0,628.0,26415.0,-16291.0,194940.0,205880.0,207492.0,27.906976744186053,-5121.35249725313,-3673.7404272307845,205880.0,227271.44934928924,184488.55065071076,-6000.0,-37.53965561962529,10695.724674644622,9.411764705882353,9.019607843137265,42782.89869857847,400,2751.47,2724.62,16708.490234375,16685.970703125,80.05999755859375,113.9658064516129,3.534,1349.4,-0.2,0.0,-0.2,0.6851851851851852,-1.0,-0.5,0.6190476190476191,-1.1666666666666667,0.4444444444444444,-0.2,0
2024-05-20,2024-05-20,193800,193900,191000,191200,209543,206,"206,814",640,"1,883","40,135",8.95067,-31586.0,-1202.0,67801.0,-35013.0,193080.0,204490.0,207544.0,24.257425742574256,-5406.269391337439,-4020.2462200521154,204490.0,225904.69244774786,183075.30755225214,-9300.0,-84.46659446412593,10707.346223873928,1.2121212121212122,6.809269162210349,42829.38489549572,-2600,2741.24,2742.14,16702.01953125,16794.869140625,79.80000305175781,113.94064516129032,3.539,1355.2,-0.4545454545454545,0.0,-0.4545454545454545,-0.2,0.6851851851851852,-1.0,-0.5,0.6190476190476191,-1.1666666666666667,0.4444444444444444,0
2024-05-21,2024-05-21,190300,191200,187900,188000,264225,2,"261,126",503,"2,594","49,805",10.49321,-34677.0,326.0,81553.0,-47202.0,192120.0,202465.0,207554.0,29.607250755287012,-5823.155625832704,-4380.828101208233,202465.0,221886.77562482646,183043.22437517354,-4800.0,-47.070418528809036,9710.887812413235,0.5376344086021506,3.7205067755352488,38843.551249652926,-2300,2733.03,2724.18,16736.099609375,16832.619140625,79.26000213623047,113.93225806451613,3.531,1356.2,-0.4285714285714285,0.0,-0.4285714285714285,-0.4545454545454545,-0.2,0.6851851851851852,-1.0,-0.5,0.6190476190476191,-1.1666666666666667,0
2024-05-22,2024-05-22,187500,189500,186600,186800,210132,57,"206,440","1,601","2,034","39,434",10.35337,-23932.0,1178.0,74643.0,-51889.0,190780.0,200280.0,207572.0,20.454545454545453,-6179.141642877919,-4740.490809542171,200280.0,215878.05655910712,184681.94344089288,-6700.0,15.809662378889586,7799.028279553562,1.0582010582010581,0.9359855596414838,31196.11311821424,-700,2723.46,2723.46,16839.01953125,16801.5390625,77.56999969482422,113.92387096774193,3.531,1364.4,-1.0,0.0,-1.0,-0.4285714285714285,-0.4545454545454545,-0.2,0.6851851851851852,-1.0,-0.5,0.6190476190476191,1
2024-05-23,2024-05-23,186500,201500,185700,198100,662370,46,"655,838",463,"6,023","129,282",13.26258,41843.0,3738.0,-72435.0,26854.0,191600.0,199560.0,207642.0,45.012787723785166,-5486.205996484554,-4889.633846930647,199560.0,214074.80550842555,185045.19449157445,4100.0,153.40683892786913,7257.40275421278,62.62626262626263,21.407366031021954,29029.611016851093,11600,2719.03,2721.81,16996.390625,16736.029296875,76.87000274658203,113.91548387096775,3.556,1363.1,0.7,1.0,0.7,-1.0,-0.4285714285714285,-0.4545454545454545,-0.2,0.6851851851851852,-1.0,-0.5,1
2024-05-24,2024-05-24,198100,203000,196900,200500,361727,327,"358,207",372,"2,821","72,397",9.27582,25569.0,2802.0,-56684.0,28313.0,192920.0,199085.0,207592.0,50.63291139240506,-4689.333840518404,-4849.5738456481995,199085.0,212758.68198209323,185411.31801790677,6600.0,92.58519808121302,6836.840991046617,74.74747474747475,46.143979477312826,27347.363964186457,2400,2693.65,2687.6,16786.7890625,16920.7890625,77.72000122070312,113.90709677419355,3.565,1364.5,1.3333333333333333,1.0,1.3333333333333333,0.7,-1.0,-0.4285714285714285,-0.4545454545454545,-0.2,0.6851851851851852,-1.0,0
2024-05-28,2024-05-28,203000,203500,197100,200000,304764,81,"303,003",835,845,"60,755",8.59549,-20030.0,-50.0,100860.0,-80780.0,197780.0,198110.0,207542.0,44.57831325301205,-3289.946907089994,-4365.276300647291,198110.0,209166.3913404753,187053.6086595247,12000.0,15.342605733749645,5528.195670237655,62.71929824561403,71.84564947722843,22112.782680950593,-3000,2715.52,2722.85,16988.310546875,17019.880859375,79.83000183105469,113.87354838709678,3.52,1365.4,-0.2592592592592592,0.0,-0.2592592592592592,1.3333333333333333,0.7,-1.0,-0.4285714285714285,-0.4545454545454545,-0.2,0.6851851851851852,0
2024-05-29,2024-05-29,198600,201500,198000,199300,173129,163,"170,641",449,"1,876","34,546",7.63806,-15493.0,599.0,6080.0,8814.0,200280.0,198000.0,207528.0,45.45454545454545,-2930.4239715033036,-4078.305834818493,198000.0,208957.71778005903,187042.28221994097,12500.0,-17.609407420097845,5478.858890029512,59.64912280701754,66.81286549707603,21915.435560118058,700,2719.56,2677.3,16879.349609375,16920.580078125,79.2300033569336,113.86516129032259,3.523,1359.5,-0.2727272727272727,0.0,-0.2727272727272727,-0.2592592592592592,1.3333333333333333,0.7,-1.0,-0.4285714285714285,-0.4545454545454545,-0.2,1
2024-05-30,2024-05-30,198000,206500,197300,204000,388278,29,"348,778","1,121","38,350","78,735",13.46162,66543.0,-896.0,-93591.0,27944.0,201460.0,197950.0,207628.0,54.846335697399525,-2240.4225379638374,-3710.729175447562,197950.0,208781.63009552896,187118.36990447104,5900.0,-41.38049730513158,5415.815047764489,80.26315789473685,67.54385964912281,21663.260191057925,6000,2666.63,2635.44,16878.630859375,16737.080078125,77.91000366210938,113.85677419354839,3.528,1364.8,1.0,1.0,1.0,-0.2727272727272727,-0.2592592592592592,1.3333333333333333,0.7,-1.0,-0.4285714285714285,-0.4545454545454545,0
2024-05-31,2024-05-31,198600,207000,193000,200000,988802,22,"966,503","6,108","16,169","196,234",21.5784,-13337.0,2640.0,93235.0,-82538.0,201360.0,197850.0,207680.0,49.45295404814004,-1993.3795625358762,-3367.259252865225,197850.0,208560.44743279103,187139.55256720897,-500.0,173.35587335200302,5355.223716395508,62.71929824561403,67.54385964912281,21420.894865582057,1400,2657.87,2636.52,16771.900390625,16735.01953125,76.98999786376953,113.8483870967742,3.58,1376.5,-0.352112676056338,0.0,-0.352112676056338,1.0,-0.2727272727272727,-0.2592592592592592,1.3333333333333333,0.7,-1.0,-0.4285714285714285,1
2024-06-03,2024-06-03,201000,204000,199600,200500,289503,17,"286,902",574,"2,010","58,196",9.21834,-8993.0,675.0,13681.0,-5363.0,200760.0,197875.0,207836.0,60.0,-1737.224757713033,-3041.252353834787,197875.0,208608.88633205733,187141.11366794267,-3000.0,-31.54436210410824,5366.943166028661,64.91228070175438,69.2982456140351,21467.77266411466,-500,2657.81,2682.52,16865.69921875,16828.669921875,74.22000122070312,113.85933333333334,3.539,1381.6,0.4444444444444444,1.0,0.4444444444444444,-0.352112676056338,1.0,-0.2727272727272727,-0.2592592592592592,1.3333333333333333,0.7,-1.0,0
2024-06-04,2024-06-04,201000,202500,198800,200000,225339,31,"220,523",387,"4,398","45,254",6.86764,-181.0,-1678.0,-2482.0,4341.0,200760.0,197700.0,207970.0,58.48563968668407,-1556.6222780630342,-2744.3263386804365,197700.0,208158.33840078415,187241.66159921585,0.0,-26.061148954600938,5229.169200392079,62.71929824561403,63.450292397660824,20916.676801568305,-1000,2668.73,2662.1,16823.880859375,16857.05078125,73.25,113.869,3.483,1377.6,1.5714285714285714,1.0,1.5714285714285714,0.4444444444444444,-0.352112676056338,1.0,-0.2727272727272727,-0.2592592592592592,1.3333333333333333,0.7,0
2024-06-05,2024-06-05,200500,201000,198500,198500,214389,360,"206,965",701,"6,363","42,732",6.316,-45849.0,283.0,83804.0,-38238.0,200600.0,197400.0,208036.0,55.72519083969466,-1517.0434432596376,-2498.8697595962767,197400.0,207369.84928355968,187430.15071644032,-800.0,23.83194034506062,4984.924641779844,56.14035087719298,61.257309941520475,19939.69856711937,-2000,2681.11,2689.5,16974.48046875,17187.900390625,74.06999969482422,113.87866666666667,3.502,1373.1,2.0,1.0,2.0,1.5714285714285714,0.4444444444444444,-0.352112676056338,1.0,-0.2727272727272727,-0.2592592592592592,1.3333333333333333,0
2024-06-07,2024-06-07,198500,199800,196500,197000,188602,38,"185,066",269,"3,229","37,262",6.2568,-36034.0,478.0,41525.0,-5969.0,199200.0,197100.0,208060.0,53.80835380835381,-1588.4042599434324,-2316.776659665708,197100.0,206715.119672466,187484.880327534,-7000.0,-51.42604010528539,4807.559836233012,49.56140350877193,56.140350877192986,19230.239344932023,-1500,2718.25,2722.67,17124.140625,17133.130859375,75.52999877929688,113.898,3.587,1371.5,1.0,1.0,1.0,2.0,1.5714285714285714,0.4444444444444444,-0.352112676056338,1.0,-0.2727272727272727,-0.2592592592592592,1
2024-06-10,2024-06-10,197000,204000,197000,202500,293388,50,"289,421","1,257","2,660","59,043",6.51504,43709.0,1517.0,-114343.0,69117.0,199700.0,197230.0,207970.0,62.98850574712643,-1187.4658199100231,-2090.914491714571,197230.0,207072.14354059816,187387.85645940184,2500.0,-70.32894350941848,4921.071770299073,73.68421052631578,59.7953216374269,19684.287081196322,5500,2698.71,2701.17,17083.44921875,17192.529296875,77.73999786376953,113.927,3.599,1366.9,-1.0,0.0,-1.0,1.0,2.0,1.5714285714285714,0.4444444444444444,-0.352112676056338,1.0,-0.2727272727272727,0
2024-06-11,2024-06-11,202500,203500,198000,198000,259363,132,"256,714",981,"1,536","51,694",7.01864,-70820.0,-169.0,125118.0,-54129.0,199200.0,197105.0,207740.0,61.160714285714285,-1218.782246437564,-1916.4880426591697,197105.0,206835.143072462,187374.856927538,-2500.0,-10.410945655140017,4865.071536230993,53.94736842105263,59.06432748538012,19460.286144924,-4500,2716.72,2705.32,17160.419921875,17343.55078125,77.9000015258789,113.93666666666667,3.591,1377.9,-1.0,0.0,-1.0,-1.0,1.0,2.0,1.5714285714285714,0.4444444444444444,-0.352112676056338,1.0,1
2024-06-12,2024-06-12,200500,201500,198300,199100,200055,4,"197,637",444,"1,970","39,982",9.49888,-22288.0,381.0,3814.0,18093.0,199020.0,197420.0,207242.0,63.758389261744966,-1141.67936412798,-1761.5263069529317,197420.0,206969.56047487064,187870.43952512936,-900.0,-11.22042788864777,4774.780237435316,58.77192982456141,62.13450292397662,19099.12094974128,-1400,2709.65,2728.17,17502.150390625,17608.439453125,78.5,113.94633333333333,3.556,1377.4,1.375,1.0,1.375,-1.0,-1.0,1.0,2.0,1.5714285714285714,0.4444444444444444,-0.352112676056338,1
2024-06-13,2024-06-13,201000,201000,198500,199700,309593,35,"306,567",887,"2,104","61,759",6.78099,18465.0,-995.0,28412.0,-45882.0,199260.0,197730.0,206656.0,52.35294117647059,-1020.3972840947681,-1613.3005023812989,197730.0,207145.3514063638,188314.6485936362,1200.0,44.40712909710853,4707.675703181893,43.225806451612904,51.98170156574233,18830.7028127276,-1300,2764.18,2754.89,17715.26953125,17667.560546875,78.62000274658203,113.956,3.531,1377.8,1.0,1.0,1.0,1.375,-1.0,-1.0,1.0,2.0,1.5714285714285714,0.4444444444444444,1
2024-06-14,2024-06-14,199300,201000,198200,200500,207259,165,"203,732","1,298","2,064","41,377",6.01316,-22816.0,-3281.0,-36778.0,62875.0,199960.0,198055.0,206066.0,50.0,-849.9295885235479,-1460.6263196097489,198055.0,207376.5031541423,188733.4968458577,3500.0,9.892259891199457,4660.751577071149,48.38709677419355,50.12827768345596,18643.006308284588,1200,2759.22,2758.42,17621.1796875,17688.880859375,78.44999694824219,113.96566666666666,3.503,1371.0,1.5,1.0,1.5,1.0,1.375,-1.0,-1.0,1.0,2.0,1.5714285714285714,1
2024-06-17,2024-06-17,201500,203500,199100,202500,204260,4,"201,757",446,"2,053","41,097",5.31567,13551.0,815.0,-73166.0,58800.0,199960.0,198485.0,205586.0,48.40764331210192,-547.142310357769,-1277.929517759353,198485.0,207792.89704328933,189177.10295671067,0.0,-30.37888393526661,4653.94852164466,67.85714285714286,53.15668202764979,18615.79408657865,1000,2754.83,2744.1,17697.30078125,17857.01953125,80.33000183105469,113.99466666666666,3.503,1377.7,1.6,1.0,1.6,1.5,1.0,1.375,-1.0,-1.0,1.0,2.0,0
2024-06-18,2024-06-18,203000,203000,199800,199900,216279,12,"214,096",892,"1,279","43,401",4.87384,-77512.0,-1447.0,56878.0,22081.0,200340.0,198920.0,205134.0,49.83606557377049,-511.08797777368454,-1124.5612097622193,198920.0,207585.38182109225,190254.61817890775,1900.0,-16.61146732571724,4332.690910546124,49.28571428571429,55.17665130568358,17330.763642184495,-3100,2765.7,2763.92,17856.759765625,17862.23046875,81.56999969482422,114.00433333333334,3.506,1380.4,0.8,1.0,0.8,1.6,1.5,1.0,1.375,-1.0,-1.0,1.0,1
2024-06-20,,200500,205000,199900,202500,260509,1,"258,852",102,"1,554","52,897",4.72284,14757.0,375.0,-110721.0,95589.0,201180.0,200330.0,204294.0,47.292418772563174,-200.5235505531018,-828.4883114020174,200330.0,204059.87935462425,196600.12064537575,2800.0,-15.854363632252666,1864.9396773121227,67.85714285714286,56.904761904761905,7459.758709248505,2000,2802.1,2807.63,17913.939453125,17721.58984375,82.16999816894531,114.02366666666667,3.519,1380.8,0.8,1.0,0.8,0.8,1.6,1.5,1.0,1.375,-1.0,-1.0,0
2024-06-21,,202500,202500,200000,200000,125219,116,"121,410",212,"3,481","25,118",3.96787,-5267.0,826.0,14824.0,-10383.0,201080.0,200425.0,203814.0,50.0,-218.54320359791745,-706.4992898411975,200425.0,204009.68966579426,196840.31033420574,-500.0,-39.583323281498025,1792.3448328971276,41.17647058823529,54.201680672268914,7169.379331588512,-2500,2794.87,2784.26,17681.009765625,17689.359375,80.7300033569336,114.03333333333333,3.56,1383.8,0.8,1.0,0.8,0.8,0.8,1.6,1.5,1.0,1.375,-1.0,0
2024-06-24,2024-06-24,200500,202000,198100,198100,174289,192,"163,487",616,"9,994","34,723",4.43201,-18196.0,-270.0,25734.0,-7268.0,200200.0,200305.0,203436.0,45.652173913043484,-381.7375961134385,-641.5469510956457,200305.0,204036.78382631793,196573.21617368207,-4400.0,-14.672965827866443,1865.8919131589575,18.823529411764707,42.61904761904763,7463.567652635858,-2400,2772.85,2764.73,17640.259765625,17496.8203125,81.62999725341797,114.06233333333333,3.554,1389.1,0.4736842105263157,1.0,0.4736842105263157,0.8,0.8,0.8,1.6,1.5,1.0,1.375,1
2024-06-25,2024-06-25,196200,199300,196000,198700,118914,24,"117,809",180,901,"23,586",3.95415,4272.0,131.0,-25847.0,21444.0,199960.0,200065.0,203080.0,47.65342960288809,-457.3829167895019,-604.714144234417,200065.0,203540.1902636364,196589.8097363636,-1200.0,-45.01824032846462,1737.5951318182101,30.0,30.000000000000004,6950.3805272728205,2500,2765.76,2774.39,17572.16015625,17717.650390625,80.83000183105469,114.072,3.575,1389.7,-1.0769230769230769,0.0,-1.0769230769230769,0.4736842105263157,0.8,0.8,0.8,1.6,1.5,1.0,0
2024-06-26,2024-06-26,198300,198800,197300,197900,132736,15,"131,456",115,"1,150","26,302",3.58696,-44937.0,-675.0,4738.0,40874.0,199440.0,199960.0,202708.0,48.88888888888889,-575.2545165580814,-598.8222186991499,199960.0,203567.8277470916,196352.1722529084,-2600.0,-17.133225121738043,1803.9138735457927,21.11111111111111,23.311546840958613,7215.6554941831855,-400,2767.43,2792.05,17697.26953125,17805.16015625,80.9000015258789,114.08166666666666,3.552,1386.4,1.25,1.0,1.25,-1.0769230769230769,0.4736842105263157,0.8,0.8,0.8,1.6,1.5,1
